filename,width,height,class,xmin,ymin,xmax,ymax
agri_0_544.jpeg,512,512,crop,105,298,338,512
agri_0_544.jpeg,512,512,crop,374,168,511,434
agri_0_544.jpeg,512,512,crop,1,15,107,473
agri_0_9062.jpeg,512,512,weed,300,64,460,381
agri_0_9062.jpeg,512,512,weed,69,196,183,362
agri_0_1771.jpeg,512,512,crop,11,122,499,409
agri_0_6610.jpeg,512,512,crop,101,60,448,381
agri_0_4326.jpeg,512,512,weed,72,134,446,402
agri_0_9044.jpeg,512,512,crop,186,231,240,305
agri_0_9044.jpeg,512,512,crop,249,218,408,324
agri_0_9044.jpeg,512,512,crop,105,103,177,140
agri_0_9044.jpeg,512,512,crop,12,108,45,180
agri_0_9044.jpeg,512,512,crop,45,283,87,338
agri_0_9044.jpeg,512,512,crop,148,348,236,402
agri_0_9044.jpeg,512,512,crop,290,229,404,326
agri_0_9044.jpeg,512,512,crop,302,386,415,450
agri_0_9044.jpeg,512,512,crop,430,403,512,490
agri_0_9044.jpeg,512,512,crop,328,100,373,152
agri_0_9044.jpeg,512,512,crop,26,351,119,414
agri_0_9044.jpeg,512,512,crop,115,303,157,334
agri_0_1990.jpeg,512,512,crop,0,199,468,447
agri_0_3.jpeg,512,512,crop,28,127,462,447
agri_0_784.jpeg,512,512,weed,134,80,376,392
agri_0_3200.jpeg,512,512,crop,4,53,420,512
agri_0_2400.jpeg,512,512,weed,39,55,451,512
agri_0_2040.jpeg,512,512,weed,98,170,395,362
agri_0_14.jpeg,512,512,crop,68,88,107,113
agri_0_14.jpeg,512,512,crop,156,267,190,292
agri_0_14.jpeg,512,512,crop,56,254,104,287
agri_0_14.jpeg,512,512,crop,256,192,305,219
agri_0_14.jpeg,512,512,crop,210,336,265,384
agri_0_14.jpeg,512,512,crop,184,414,219,447
agri_0_14.jpeg,512,512,crop,16,448,81,499
agri_0_14.jpeg,512,512,crop,387,184,426,215
agri_0_14.jpeg,512,512,crop,312,270,341,293
agri_0_14.jpeg,512,512,crop,32,168,69,207
agri_0_14.jpeg,512,512,crop,401,222,450,255
agri_0_14.jpeg,512,512,crop,120,268,153,300
agri_0_14.jpeg,512,512,crop,79,229,114,256
agri_0_14.jpeg,512,512,crop,76,115,106,140
agri_0_14.jpeg,512,512,crop,134,102,164,132
agri_0_14.jpeg,512,512,crop,488,107,511,141
agri_0_14.jpeg,512,512,crop,382,90,414,115
agri_0_14.jpeg,512,512,crop,418,326,441,360
agri_0_14.jpeg,512,512,crop,195,388,235,422
agri_0_156.jpeg,512,512,weed,18,36,433,508
agri_0_8585.jpeg,512,512,weed,55,35,250,242
agri_0_8585.jpeg,512,512,weed,410,125,504,239
agri_0_8585.jpeg,512,512,weed,4,245,88,431
agri_0_7925.jpeg,512,512,crop,52,100,471,454
agri_0_3796.jpeg,512,512,weed,308,117,500,320
agri_0_3796.jpeg,512,512,weed,204,347,428,497
agri_0_3796.jpeg,512,512,weed,48,103,242,266
agri_0_7842.jpeg,512,512,weed,4,219,258,356
agri_0_7842.jpeg,512,512,weed,64,11,319,164
agri_0_7842.jpeg,512,512,weed,361,182,472,287
agri_0_7842.jpeg,512,512,weed,392,2,512,121
agri_0_8184.jpeg,512,512,crop,108,12,476,436
agri_0_8184.jpeg,512,512,crop,252,5,511,243
agri_0_6565.jpeg,512,512,crop,0,93,500,436
agri_0_4002.jpeg,512,512,crop,175,228,242,340
agri_0_4002.jpeg,512,512,crop,77,375,136,487
agri_0_4002.jpeg,512,512,crop,460,233,504,392
agri_0_4002.jpeg,512,512,crop,328,431,354,463
agri_0_4002.jpeg,512,512,crop,319,349,359,383
agri_0_4002.jpeg,512,512,crop,66,14,115,129
agri_0_4002.jpeg,512,512,crop,227,33,289,96
agri_0_4002.jpeg,512,512,crop,78,266,124,315
agri_0_4002.jpeg,512,512,crop,320,137,351,194
agri_0_1693.jpeg,512,512,crop,47,10,445,384
agri_0_6040.jpeg,512,512,weed,87,118,463,336
agri_0_4540.jpeg,512,512,crop,144,127,444,333
agri_0_4540.jpeg,512,512,crop,0,184,338,478
agri_0_4484.jpeg,512,512,crop,39,66,458,447
agri_0_1140.jpeg,512,512,weed,12,90,398,391
agri_0_1140.jpeg,512,512,weed,432,18,512,184
agri_0_8682.jpeg,512,512,crop,70,36,470,454
agri_0_2786.jpeg,512,512,weed,90,151,427,355
agri_0_1530.jpeg,512,512,crop,60,83,488,430
agri_0_8105.jpeg,512,512,weed,20,144,491,488
agri_0_9489.jpeg,512,512,crop,21,82,437,460
agri_0_7788.jpeg,512,512,crop,17,146,512,447
agri_0_7788.jpeg,512,512,crop,110,0,511,253
agri_0_9030.jpeg,512,512,crop,19,94,512,417
agri_0_9872.jpeg,512,512,weed,43,140,433,512
agri_0_3603.jpeg,512,512,weed,90,56,400,379
agri_0_8008.jpeg,512,512,weed,95,36,446,387
agri_0_6097.jpeg,512,512,crop,15,5,489,477
agri_0_8094.jpeg,512,512,crop,56,35,459,452
agri_0_5592.jpeg,512,512,weed,195,90,481,412
agri_0_8493.jpeg,512,512,crop,44,49,428,446
agri_0_7878.jpeg,512,512,crop,16,29,493,484
agri_0_4985.jpeg,512,512,weed,99,164,377,357
agri_0_1815.jpeg,512,512,weed,309,389,512,510
agri_0_1815.jpeg,512,512,weed,26,81,512,384
agri_0_4394.jpeg,512,512,crop,16,43,486,461
agri_0_2997.jpeg,512,512,crop,5,36,476,450
agri_0_2997.jpeg,512,512,crop,43,259,511,512
agri_0_6346.jpeg,512,512,crop,17,53,500,351
agri_0_5641.jpeg,512,512,crop,61,23,456,458
agri_0_402.jpeg,512,512,crop,98,164,434,439
agri_0_7517.jpeg,512,512,crop,91,64,358,491
agri_0_4455.jpeg,512,512,weed,257,104,396,414
agri_0_5880.jpeg,512,512,crop,88,148,359,431
agri_0_3374.jpeg,512,512,weed,198,343,422,512
agri_0_3374.jpeg,512,512,weed,291,132,496,301
agri_0_3374.jpeg,512,512,weed,62,113,244,305
agri_0_4910.jpeg,512,512,crop,76,62,442,430
agri_0_2278.jpeg,512,512,crop,58,38,512,446
agri_0_5365.jpeg,512,512,weed,25,64,386,410
agri_0_9660.jpeg,512,512,crop,73,0,477,448
agri_0_2551.jpeg,512,512,crop,10,141,503,382
agri_0_3228.jpeg,512,512,weed,55,165,407,511
agri_0_3943.jpeg,512,512,crop,88,169,325,474
agri_0_3943.jpeg,512,512,crop,1,0,144,223
agri_0_2180.jpeg,512,512,crop,78,139,477,456
agri_0_3233.jpeg,512,512,crop,11,96,473,440
agri_0_9888.jpeg,512,512,crop,63,2,453,496
agri_0_7586.jpeg,512,512,weed,54,181,233,392
agri_0_7586.jpeg,512,512,weed,326,162,443,323
agri_0_6110.jpeg,512,512,weed,107,65,425,432
agri_0_5747.jpeg,512,512,weed,175,184,391,392
agri_0_1518.jpeg,512,512,weed,124,154,452,420
agri_0_1518.jpeg,512,512,weed,125,32,484,154
agri_0_1518.jpeg,512,512,weed,322,156,456,240
agri_0_4312.jpeg,512,512,weed,20,162,374,386
agri_0_5737.jpeg,512,512,weed,132,124,482,429
agri_0_5239.jpeg,512,512,weed,119,4,417,402
agri_0_6831.jpeg,512,512,crop,14,7,511,483
agri_0_5458.jpeg,512,512,weed,77,133,463,438
agri_0_9696.jpeg,512,512,weed,81,75,416,434
agri_0_9696.jpeg,512,512,weed,287,2,507,120
agri_0_1677.jpeg,512,512,weed,65,62,448,392
agri_0_1677.jpeg,512,512,weed,341,366,512,511
agri_0_9908.jpeg,512,512,crop,81,117,423,387
agri_0_6852.jpeg,512,512,crop,52,2,448,511
agri_0_3914.jpeg,512,512,crop,13,48,468,459
agri_0_1806.jpeg,512,512,weed,161,76,512,384
agri_0_1806.jpeg,512,512,weed,0,67,152,208
agri_0_4947.jpeg,512,512,weed,103,198,465,489
agri_0_7716.jpeg,512,512,crop,87,43,486,399
agri_0_4388.jpeg,512,512,weed,88,138,455,416
agri_0_4388.jpeg,512,512,weed,347,50,505,166
agri_0_4388.jpeg,512,512,weed,12,276,117,434
agri_0_1814.jpeg,512,512,crop,10,62,512,460
agri_0_9385.jpeg,512,512,weed,34,100,406,428
agri_0_991.jpeg,512,512,weed,31,115,444,417
agri_0_3823.jpeg,512,512,crop,105,53,438,423
agri_0_3823.jpeg,512,512,crop,2,174,175,400
agri_0_7144.jpeg,512,512,weed,36,123,492,427
agri_0_6851.jpeg,512,512,weed,39,100,432,374
agri_0_1193.jpeg,512,512,weed,95,0,455,436
agri_0_8636.jpeg,512,512,weed,44,112,418,367
agri_0_2749.jpeg,512,512,weed,71,4,458,383
agri_0_2675.jpeg,512,512,crop,2,10,424,503
agri_0_2675.jpeg,512,512,crop,240,77,489,389
agri_0_1945.jpeg,512,512,crop,120,88,452,392
agri_0_2484.jpeg,512,512,crop,86,187,124,212
agri_0_2484.jpeg,512,512,crop,216,191,249,217
agri_0_2484.jpeg,512,512,crop,340,103,378,135
agri_0_2484.jpeg,512,512,crop,64,227,112,251
agri_0_2484.jpeg,512,512,crop,318,257,387,304
agri_0_2484.jpeg,512,512,crop,402,221,451,285
agri_0_2484.jpeg,512,512,crop,442,162,482,211
agri_0_2484.jpeg,512,512,crop,402,83,442,147
agri_0_2484.jpeg,512,512,crop,246,342,311,383
agri_0_2484.jpeg,512,512,crop,268,393,335,451
agri_0_2484.jpeg,512,512,crop,432,448,499,506
agri_0_7204.jpeg,512,512,crop,58,3,456,512
agri_0_2095.jpeg,512,512,crop,23,68,503,436
agri_0_172.jpeg,512,512,weed,36,183,419,407
agri_0_4751.jpeg,512,512,crop,16,6,512,496
agri_0_9294.jpeg,512,512,crop,19,7,427,472
agri_0_879.jpeg,512,512,crop,1,4,512,486
agri_0_601.jpeg,512,512,crop,58,164,456,359
agri_0_9153.jpeg,512,512,weed,51,75,440,399
agri_0_9260.jpeg,512,512,weed,109,113,441,444
agri_0_4213.jpeg,512,512,weed,52,153,463,379
agri_0_7288.jpeg,512,512,crop,12,96,512,384
agri_0_7294.jpeg,512,512,crop,67,78,446,320
agri_0_7188.jpeg,512,512,crop,35,60,510,411
agri_0_7585.jpeg,512,512,weed,29,20,501,333
agri_0_9933.jpeg,512,512,crop,48,102,498,393
agri_0_4383.jpeg,512,512,crop,245,144,293,204
agri_0_4383.jpeg,512,512,crop,90,156,151,254
agri_0_4383.jpeg,512,512,crop,351,193,411,250
agri_0_4383.jpeg,512,512,crop,292,16,352,113
agri_0_4383.jpeg,512,512,crop,197,262,245,312
agri_0_4383.jpeg,512,512,crop,259,314,320,391
agri_0_4383.jpeg,512,512,crop,146,352,188,395
agri_0_4383.jpeg,512,512,crop,392,32,453,122
agri_0_4383.jpeg,512,512,crop,384,156,433,203
agri_0_6.jpeg,512,512,weed,37,30,483,471
agri_0_8157.jpeg,512,512,crop,30,84,440,510
agri_0_5873.jpeg,512,512,weed,18,11,511,344
agri_0_7669.jpeg,512,512,weed,211,104,458,417
agri_0_7162.jpeg,512,512,weed,94,139,430,361
agri_0_6724.jpeg,512,512,weed,165,142,344,399
agri_0_3226.jpeg,512,512,crop,143,168,383,389
agri_0_6899.jpeg,512,512,weed,138,236,264,399
agri_0_8583.jpeg,512,512,crop,81,147,425,400
agri_0_3100.jpeg,512,512,weed,59,40,449,475
agri_0_4557.jpeg,512,512,weed,144,96,330,472
agri_0_3797.jpeg,512,512,weed,4,116,343,408
agri_0_3797.jpeg,512,512,weed,371,382,510,512
agri_0_3797.jpeg,512,512,weed,320,64,512,216
agri_0_8905.jpeg,512,512,weed,56,107,161,250
agri_0_8905.jpeg,512,512,weed,267,187,356,330
agri_0_3983.jpeg,512,512,crop,28,104,478,401
agri_0_6353.jpeg,512,512,crop,22,60,475,382
agri_0_6353.jpeg,512,512,crop,8,198,222,484
agri_0_5512.jpeg,512,512,crop,199,32,511,408
agri_0_5512.jpeg,512,512,crop,1,60,393,439
agri_0_3143.jpeg,512,512,weed,132,156,420,346
agri_0_1018.jpeg,512,512,weed,20,84,434,409
agri_0_3077.jpeg,512,512,weed,76,92,418,432
agri_0_657.jpeg,512,512,crop,98,57,420,368
agri_0_657.jpeg,512,512,crop,84,331,374,509
agri_0_657.jpeg,512,512,crop,383,169,510,431
agri_0_657.jpeg,512,512,crop,0,36,121,476
agri_0_2861.jpeg,512,512,weed,192,94,422,444
agri_0_2450.jpeg,512,512,weed,84,62,477,456
agri_0_4903.jpeg,512,512,weed,1,97,402,512
agri_0_7459.jpeg,512,512,weed,60,80,387,371
agri_0_151.jpeg,512,512,weed,181,195,278,352
agri_0_151.jpeg,512,512,weed,372,111,503,258
agri_0_3993.jpeg,512,512,crop,49,90,432,417
agri_0_1166.jpeg,512,512,weed,53,110,480,429
agri_0_6518.jpeg,512,512,crop,1,51,512,382
agri_0_6518.jpeg,512,512,crop,146,256,498,512
agri_0_3573.jpeg,512,512,weed,129,62,376,396
agri_0_2522.jpeg,512,512,weed,142,137,426,317
agri_0_9891.jpeg,512,512,crop,32,67,505,476
agri_0_456.jpeg,512,512,crop,97,89,369,384
agri_0_5521.jpeg,512,512,crop,7,58,508,393
agri_0_7629.jpeg,512,512,crop,22,61,488,352
agri_0_9796.jpeg,512,512,crop,44,19,369,507
agri_0_3748.jpeg,512,512,crop,58,18,452,506
agri_0_3778.jpeg,512,512,crop,191,186,381,408
agri_0_4635.jpeg,512,512,weed,190,74,419,428
agri_0_6339.jpeg,512,512,weed,8,15,492,485
agri_0_5039.jpeg,512,512,weed,144,194,253,314
agri_0_5039.jpeg,512,512,weed,351,257,473,389
agri_0_3756.jpeg,512,512,weed,19,127,500,439
agri_0_4028.jpeg,512,512,weed,11,30,496,496
agri_0_6258.jpeg,512,512,weed,109,132,415,373
agri_0_6258.jpeg,512,512,weed,327,413,415,509
agri_0_8044.jpeg,512,512,crop,258,124,323,197
agri_0_8044.jpeg,512,512,crop,201,204,250,246
agri_0_8044.jpeg,512,512,crop,143,115,189,171
agri_0_8044.jpeg,512,512,crop,94,250,151,356
agri_0_8044.jpeg,512,512,crop,244,285,324,379
agri_0_8044.jpeg,512,512,crop,282,225,343,343
agri_0_8044.jpeg,512,512,crop,353,271,444,354
agri_0_8044.jpeg,512,512,crop,288,393,362,492
agri_0_8044.jpeg,512,512,crop,388,387,460,481
agri_0_6407.jpeg,512,512,crop,0,21,502,485
agri_0_8297.jpeg,512,512,weed,131,59,370,380
agri_0_7613.jpeg,512,512,crop,26,4,490,511
agri_0_1095.jpeg,512,512,weed,120,103,382,424
agri_0_744.jpeg,512,512,crop,30,52,460,453
agri_0_2582.jpeg,512,512,crop,21,54,488,460
agri_0_3057.jpeg,512,512,weed,101,41,476,353
agri_0_629.jpeg,512,512,weed,192,150,381,304
agri_0_6498.jpeg,512,512,weed,37,97,435,359
agri_0_7868.jpeg,512,512,weed,138,241,512,506
agri_0_9845.jpeg,512,512,crop,49,117,512,462
agri_0_9043.jpeg,512,512,weed,144,142,398,349
agri_0_9424.jpeg,512,512,crop,234,72,496,365
agri_0_9424.jpeg,512,512,crop,8,154,261,385
agri_0_5593.jpeg,512,512,weed,123,166,381,388
agri_0_9404.jpeg,512,512,crop,85,48,332,347
agri_0_9404.jpeg,512,512,crop,0,268,139,505
agri_0_8991.jpeg,512,512,crop,67,81,113,140
agri_0_8991.jpeg,512,512,crop,33,160,72,203
agri_0_8991.jpeg,512,512,crop,57,231,115,287
agri_0_8991.jpeg,512,512,crop,120,264,194,312
agri_0_8991.jpeg,512,512,crop,252,188,296,222
agri_0_8991.jpeg,512,512,crop,210,335,271,386
agri_0_8991.jpeg,512,512,crop,170,392,251,452
agri_0_8991.jpeg,512,512,crop,381,176,427,218
agri_0_8991.jpeg,512,512,crop,308,265,342,296
agri_0_8991.jpeg,512,512,crop,415,332,447,364
agri_0_8991.jpeg,512,512,crop,13,447,86,507
agri_0_8991.jpeg,512,512,crop,132,104,167,132
agri_0_8991.jpeg,512,512,crop,400,223,441,255
agri_0_5784.jpeg,512,512,crop,97,77,391,473
agri_0_8747.jpeg,512,512,weed,67,80,469,432
agri_0_3592.jpeg,512,512,weed,125,144,356,350
agri_0_8183.jpeg,512,512,crop,73,37,476,463
agri_0_9617.jpeg,512,512,crop,38,169,480,438
agri_0_4675.jpeg,512,512,crop,20,188,430,511
agri_0_4675.jpeg,512,512,crop,103,27,427,317
agri_0_8752.jpeg,512,512,crop,61,67,503,301
agri_0_2951.jpeg,512,512,weed,65,64,512,460
agri_0_1314.jpeg,512,512,crop,32,75,472,511
agri_0_787.jpeg,512,512,crop,49,2,474,484
agri_0_5587.jpeg,512,512,weed,167,212,312,356
agri_0_5587.jpeg,512,512,weed,10,23,208,214
agri_0_3346.jpeg,512,512,weed,37,135,463,378
agri_0_8265.jpeg,512,512,crop,19,87,512,486
agri_0_9381.jpeg,512,512,crop,13,47,500,412
agri_0_6119.jpeg,512,512,weed,244,68,390,287
agri_0_6675.jpeg,512,512,weed,63,48,413,337
agri_0_3398.jpeg,512,512,weed,36,79,419,469
agri_0_2332.jpeg,512,512,crop,27,34,489,404
agri_0_5450.jpeg,512,512,weed,143,157,509,416
agri_0_3378.jpeg,512,512,crop,16,8,397,399
agri_0_3378.jpeg,512,512,crop,237,209,508,512
agri_0_4436.jpeg,512,512,weed,11,71,442,442
agri_0_4019.jpeg,512,512,weed,96,140,414,366
agri_0_4519.jpeg,512,512,crop,38,27,493,493
agri_0_4665.jpeg,512,512,weed,120,169,488,399
agri_0_899.jpeg,512,512,weed,243,32,460,257
agri_0_899.jpeg,512,512,weed,1,50,120,255
agri_0_899.jpeg,512,512,weed,414,257,512,426
agri_0_899.jpeg,512,512,weed,314,456,385,507
agri_0_6803.jpeg,512,512,weed,192,212,312,326
agri_0_4222.jpeg,512,512,weed,203,130,459,385
agri_0_3992.jpeg,512,512,weed,88,132,448,392
agri_0_4718.jpeg,512,512,crop,92,95,380,437
agri_0_8168.jpeg,512,512,weed,182,172,319,316
agri_0_8168.jpeg,512,512,weed,37,330,228,496
agri_0_1017.jpeg,512,512,weed,8,4,500,390
agri_0_131.jpeg,512,512,crop,0,16,511,502
agri_0_1788.jpeg,512,512,weed,0,5,168,128
agri_0_1788.jpeg,512,512,weed,34,124,500,453
agri_0_4393.jpeg,512,512,weed,64,103,403,359
agri_0_1873.jpeg,512,512,crop,59,79,493,428
agri_0_9532.jpeg,512,512,weed,127,109,411,299
agri_0_3283.jpeg,512,512,crop,32,25,466,479
agri_0_4617.jpeg,512,512,weed,49,30,404,360
agri_0_4033.jpeg,512,512,crop,11,15,488,485
agri_0_7865.jpeg,512,512,weed,89,138,432,488
agri_0_8733.jpeg,512,512,weed,157,148,464,437
agri_0_6858.jpeg,512,512,crop,76,104,398,344
agri_0_6858.jpeg,512,512,crop,0,320,429,496
agri_0_8599.jpeg,512,512,crop,5,19,492,507
agri_0_6750.jpeg,512,512,weed,66,142,472,456
agri_0_2653.jpeg,512,512,weed,62,144,413,442
agri_0_7285.jpeg,512,512,weed,148,137,445,435
agri_0_9850.jpeg,512,512,weed,33,0,432,376
agri_0_1590.jpeg,512,512,weed,237,255,444,485
agri_0_1590.jpeg,512,512,weed,429,89,510,252
agri_0_1590.jpeg,512,512,weed,7,280,113,441
agri_0_1590.jpeg,512,512,weed,97,167,261,270
agri_0_9127.jpeg,512,512,crop,11,69,488,467
agri_0_4068.jpeg,512,512,weed,36,74,380,408
agri_0_6735.jpeg,512,512,weed,263,244,440,486
agri_0_6735.jpeg,512,512,weed,405,68,511,260
agri_0_6735.jpeg,512,512,weed,14,265,125,486
agri_0_1564.jpeg,512,512,crop,1,19,496,512
agri_0_7284.jpeg,512,512,crop,38,44,493,511
agri_0_8482.jpeg,512,512,crop,26,79,428,464
agri_0_2547.jpeg,512,512,weed,131,112,320,371
agri_0_789.jpeg,512,512,crop,0,1,504,496
agri_0_909.jpeg,512,512,weed,138,154,324,314
agri_0_1960.jpeg,512,512,crop,83,30,466,415
agri_0_4107.jpeg,512,512,weed,111,139,332,435
agri_0_2735.jpeg,512,512,crop,69,44,460,462
agri_0_2735.jpeg,512,512,crop,337,237,512,486
agri_0_3276.jpeg,512,512,crop,42,28,360,500
agri_0_7357.jpeg,512,512,crop,143,74,421,352
agri_0_249.jpeg,512,512,crop,44,127,405,434
agri_0_377.jpeg,512,512,weed,0,89,159,282
agri_0_377.jpeg,512,512,weed,216,190,395,352
agri_0_376.jpeg,512,512,crop,59,47,472,466
agri_0_376.jpeg,512,512,crop,345,23,511,260
agri_0_7550.jpeg,512,512,weed,114,158,436,392
agri_0_5597.jpeg,512,512,weed,287,162,454,409
agri_0_5597.jpeg,512,512,weed,37,156,231,320
agri_0_5591.jpeg,512,512,weed,120,111,483,441
agri_0_4034.jpeg,512,512,crop,133,60,511,484
agri_0_4955.jpeg,512,512,crop,90,161,428,432
agri_0_7939.jpeg,512,512,weed,12,192,402,499
agri_0_3247.jpeg,512,512,crop,81,40,465,331
agri_0_3247.jpeg,512,512,crop,208,315,333,402
agri_0_6707.jpeg,512,512,crop,1,68,512,402
agri_0_3088.jpeg,512,512,crop,109,90,453,512
agri_0_1961.jpeg,512,512,weed,72,137,428,443
agri_0_6055.jpeg,512,512,crop,20,1,510,466
agri_0_1192.jpeg,512,512,weed,276,221,509,510
agri_0_1192.jpeg,512,512,weed,86,32,260,244
agri_0_1888.jpeg,512,512,crop,75,44,493,510
agri_0_9010.jpeg,512,512,weed,78,59,468,505
agri_0_7901.jpeg,512,512,weed,99,167,441,404
agri_0_8881.jpeg,512,512,crop,63,132,469,365
agri_0_2370.jpeg,512,512,weed,78,74,467,442
agri_0_5686.jpeg,512,512,weed,118,196,400,404
agri_0_5686.jpeg,512,512,weed,176,39,470,224
agri_0_1119.jpeg,512,512,crop,5,1,495,503
agri_0_4125.jpeg,512,512,crop,44,64,490,397
agri_0_6765.jpeg,512,512,weed,77,152,469,416
agri_0_6776.jpeg,512,512,crop,118,58,412,418
agri_0_2876.jpeg,512,512,weed,99,143,458,470
agri_0_4216.jpeg,512,512,crop,91,55,362,471
agri_0_4216.jpeg,512,512,crop,403,37,512,358
agri_0_2873.jpeg,512,512,crop,56,27,450,467
agri_0_5178.jpeg,512,512,crop,0,1,507,512
agri_0_9527.jpeg,512,512,weed,63,56,487,480
agri_0_5184.jpeg,512,512,weed,172,170,394,402
agri_0_2326.jpeg,512,512,weed,36,0,502,413
agri_0_5818.jpeg,512,512,crop,0,30,281,397
agri_0_5818.jpeg,512,512,crop,200,22,512,423
agri_0_1908.jpeg,512,512,weed,131,108,430,416
agri_0_4085.jpeg,512,512,weed,70,80,479,512
agri_0_4936.jpeg,512,512,crop,101,252,151,297
agri_0_4936.jpeg,512,512,crop,265,212,297,249
agri_0_4936.jpeg,512,512,crop,298,180,344,234
agri_0_4936.jpeg,512,512,crop,282,382,316,435
agri_0_4936.jpeg,512,512,crop,354,68,418,116
agri_0_4936.jpeg,512,512,crop,420,162,453,250
agri_0_4936.jpeg,512,512,crop,417,270,468,323
agri_0_4936.jpeg,512,512,crop,341,440,400,496
